DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040815,0.71507,0.71955,0.71471,0.7178,2670875.422
20040816,0.71769,0.71945,0.71276,0.715,2682925.736
20040817,0.71508,0.71675,0.71298,0.71527,2684796.768
20040818,0.71561,0.7262,0.71355,0.72398,2699648.586
20040819,0.72419,0.7258,0.72112,0.7234,2677120.374
20040822,0.7227,0.7236,0.71026,0.71301,2668265.716
20040823,0.7132,0.71375,0.70181,0.70439,2705624.784
20040824,0.70435,0.70835,0.70238,0.70517,2693308.717
20040825,0.70543,0.70805,0.69986,0.70312,2694821.96
20040826,0.70265,0.70856,0.70156,0.70183,2691897.357
20040829,0.70077,0.7029,0.6954,0.69921,2716980.372
20040830,0.69952,0.70772,0.69712,0.70345,2730611.152
20040831,0.70403,0.70606,0.70108,0.70273,2724143.214
20040901,0.70292,0.70357,0.69372,0.69683,2728077.563
20040902,0.69695,0.69865,0.68805,0.6908,2733497.783
20040905,0.69115,0.69315,0.68893,0.69207,2708923.51
20040906,0.69218,0.6959,0.69055,0.69428,2712410.38
20040907,0.69437,0.6982,0.68759,0.69628,2709529.238
20040908,0.69625,0.69765,0.68498,0.68769,2721216.468
20040909,0.68789,0.6991,0.68708,0.69495,2703316.864
20040912,0.69482,0.69835,0.69402,0.6961,2731353.796
20040913,0.69618,0.7046,0.69523,0.70125,2732773.837
20040914,0.70172,0.7036,0.6929,0.69493,2728124.155
20040915,0.69542,0.70037,0.69371,0.69844,2718821.438
20040916,0.69855,0.70082,0.69585,0.69736,2724293.729
20040919,0.69592,0.70175,0.69582,0.70047,2723961.18
20040920,0.70068,0.70425,0.6984,0.70293,2717289.531
20040921,0.70304,0.70795,0.70204,0.70619,2708797.837
20040922,0.70637,0.71605,0.70566,0.71295,2729483.051
20040923,0.71306,0.71689,0.71097,0.714,2727490.862
20040926,0.71409,0.71475,0.70954,0.7131,2743137.393
20040927,0.71321,0.7193,0.71265,0.71726,2758511.369
20040928,0.71749,0.7184,0.71251,0.71649,2732708.05
20040929,0.71695,0.7285,0.71309,0.72709,2744268.18
20040930,0.72722,0.7276,0.72215,0.72569,2734537.494
20041003,0.72368,0.72455,0.71818,0.7215,2707941.511
20041004,0.72129,0.72537,0.71857,0.72368,2728705.906
20041005,0.72402,0.72485,0.72012,0.72371,2731917.947
20041006,0.72383,0.72855,0.72113,0.72754,2733649.492
