DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040719,1.24353,1.24536,1.22981,1.233,1345309.2
20040720,1.23224,1.2348,1.22089,1.22584,1377695.7
20040721,1.22507,1.22911,1.22279,1.22537,1362848.8
20040722,1.22483,1.22673,1.20859,1.20897,1355267.6
20040725,1.20932,1.21699,1.20853,1.21402,1341202.7
20040726,1.21363,1.2189,1.20338,1.2056,1351738.4
20040727,1.20513,1.2078,1.19972,1.20517,1356063.2
20040728,1.20508,1.20932,1.19912,1.20434,1349028.5
20040729,1.20373,1.21183,1.19997,1.20165,1348584.4
20040801,1.20169,1.20928,1.20167,1.20217,1365331.6
20040802,1.20188,1.20751,1.19941,1.20593,1365961.2
20040803,1.20526,1.20659,1.19695,1.20502,1357159
20040804,1.2047,1.20727,1.20189,1.2051,1346207.9
20040805,1.2052,1.229,1.20431,1.22784,1358167.1
20040808,1.22805,1.22885,1.22444,1.22675,1346744.3
20040809,1.22652,1.23179,1.22237,1.22338,1353692
20040810,1.22305,1.22497,1.21937,1.22153,1346429
20040811,1.22102,1.22948,1.22102,1.22489,1351879
20040812,1.22478,1.23754,1.2175,1.23704,1358878.5
20040815,1.23668,1.23826,1.23158,1.23591,1348296.9
20040816,1.23564,1.23845,1.23096,1.23538,1355260.4
20040817,1.2352,1.23642,1.22847,1.23332,1358126
20040818,1.23281,1.23781,1.23247,1.23614,1356101.7
20040819,1.23592,1.23804,1.22791,1.23153,1357532.9
20040822,1.23088,1.23231,1.21306,1.21399,1348900.5
20040823,1.2138,1.21656,1.20583,1.20766,1343168.3
20040824,1.20742,1.21156,1.20504,1.20789,1354354.8
20040825,1.20767,1.21157,1.2045,1.20994,1346428.3
20040826,1.20953,1.21343,1.20009,1.20074,1357158.4
20040829,1.20061,1.2067,1.19849,1.20445,1357955
20040830,1.2042,1.21934,1.20383,1.21804,1352433.9
20040831,1.21785,1.22198,1.21461,1.21848,1351576
20040901,1.21822,1.21999,1.21392,1.21712,1339282.2
20040902,1.21702,1.21917,1.20399,1.20558,1336161.3
