"DATE" "OPENAUDUSD" "HIGHAUDUSD" "LOWAUDUSD" "CLOSEAUDUSD" "VOLUMEAUDUSD" "OPENEURUSD" "HIGHEURUSD" "LOWEURUSD" "CLOSEEURUSD" "VOLUMEEURUSD" "OPENGBPUSD" "HIGHGBPUSD" "LOWGBPUSD" "CLOSEGBPUSD" "VOLUMEGBPUSD" "OPENUSDCAD" "HIGHUSDCAD" "LOWUSDCAD" "CLOSEUSDCAD" "VOLUMEUSDCAD" "OPENUSDCHF" "HIGHUSDCHF" "LOWUSDCHF" "CLOSEUSDCHF" "VOLUMEUSDCHF" "OPENUSDJPY" "HIGHUSDJPY" "LOWUSDJPY" "CLOSEUSDJPY" "VOLUMEUSDJPY"
"3480" 20170503 0.74212 0.74299 0.73827 0.74068 112581.43 1.08845 1.0987 1.08749 1.09845 186126.58 1.28666 1.29319 1.28308 1.29214 137657.02 1.37257 1.37762 1.36998 1.37477 152116.61 0.99447 0.99567 0.98621 0.98625 102756.57 112.737 113.049 112.318 112.457 165775.25
"3481" 20170504 0.74063 0.74259 0.73674 0.74189 115099.75 1.09843 1.09995 1.09494 1.0995 166609.77 1.29214 1.29837 1.29001 1.29753 136871.84 1.37469 1.3793 1.36415 1.36479 171793.18 0.98628 0.99031 0.98584 0.98664 94002.49 112.448 112.804 112.088 112.686 166735.72
"3482" 20170507 0.7411 0.74244 0.73776 0.73858 107288.55 1.10188 1.10216 1.09164 1.09235 185944.56 1.29817 1.29888 1.29298 1.29363 139921.67 1.3654 1.37334 1.36433 1.36909 134246.14 0.98702 0.99912 0.98702 0.99867 106016.42 112.912 113.295 112.396 113.255 168142.41
"3483" 20170508 0.73858 0.73979 0.73287 0.73433 116180.26 1.09237 1.09333 1.08633 1.0873 175490.74 1.29364 1.29608 1.29026 1.29307 154070.29 1.3689 1.37528 1.36706 1.372 133870.43 0.99867 1.00906 0.99775 1.00728 100545.22 113.252 114.328 113.134 113.97 162038.95
"3484" 20170509 0.73431 0.73942 0.73384 0.7364 119660.29 1.08729 1.0898 1.08532 1.08673 159573.02 1.29306 1.29879 1.29276 1.29375 145614.45 1.37194 1.37324 1.36474 1.36544 137999.91 1.00728 1.00947 1.00482 1.00887 93577.63 113.971 114.37 113.626 114.266 169832.43
"3485" 20170510 0.73639 0.73827 0.73325 0.73781 113801.03 1.08672 1.08929 1.0839 1.08612 143313.29 1.29375 1.29484 1.28491 1.28867 166518.22 1.36535 1.377 1.36525 1.36966 142834.77 1.00886 1.00995 1.00562 1.00771 83280.7 114.266 114.367 113.458 113.853 160859.83
"3486" 20170511 0.73781 0.74207 0.7367 0.7384 112818.17 1.08612 1.09342 1.08556 1.0931 153079.36 1.28849 1.28995 1.28447 1.28848 157315.62 1.36966 1.3742 1.36656 1.37134 138448.63 1.00766 1.00857 0.99873 1.00061 87267.39 113.853 113.952 113.199 113.342 154277.25
"3487" 20170514 0.73894 0.74455 0.73847 0.74115 107222.04 1.09288 1.09893 1.09225 1.09749 141905.89 1.28752 1.29405 1.28752 1.2892 147730.57 1.36944 1.37219 1.36015 1.36319 139053.91 0.99994 1.00195 0.99577 0.99652 81262.98 113.132 113.851 113.123 113.775 138562.84
"3488" 20170515 0.74106 0.74377 0.73949 0.74251 110755.99 1.09748 1.10971 1.09731 1.10826 166758.25 1.2892 1.29571 1.28654 1.29155 157366.37 1.36314 1.36589 1.35747 1.36054 124917.36 0.99652 0.99654 0.9847 0.98587 86544.3 113.777 113.786 112.931 113.113 155860.15
"3489" 20170516 0.74249 0.74432 0.73884 0.743 121923.08 1.10824 1.1162 1.10794 1.11584 213770.86 1.29155 1.29906 1.29058 1.2969 166135.79 1.36054 1.36415 1.35712 1.36042 147026.95 0.98578 0.9861 0.97741 0.97878 109959.27 113.113 113.126 110.79 110.803 227316.08
"3490" 20170517 0.743 0.74664 0.74079 0.7417 166530 1.11584 1.11719 1.10757 1.11028 258961.57 1.29689 1.30476 1.28892 1.29348 188982.42 1.36017 1.36693 1.35808 1.36029 164918.65 0.97878 0.98249 0.97588 0.97979 127304.15 110.803 111.739 110.237 111.477 269666.78
"3491" 20170518 0.7417 0.74692 0.74061 0.74558 112154.99 1.11026 1.12117 1.10968 1.12065 213159.8 1.29333 1.30398 1.29198 1.30349 152028.96 1.36019 1.36105 1.35073 1.35073 128205.01 0.97975 0.9805 0.97251 0.9726 91719.04 111.472 111.697 111.041 111.247 196388.21
"3492" 20170521 0.74484 0.74885 0.74348 0.74742 94260.72 1.11917 1.12634 1.11614 1.12372 204314.07 1.29901 1.30429 1.29654 1.29998 153473.39 1.3513 1.35407 1.34849 1.35029 100943.59 0.97292 0.97653 0.96915 0.97336 82945 110.981 111.606 110.932 111.297 153946.38
"3493" 20170522 0.74739 0.75171 0.74657 0.74751 119138.05 1.12372 1.12682 1.1175 1.11826 239523.55 1.29988 1.30335 1.29529 1.29603 160851.28 1.35013 1.35251 1.34558 1.35138 119871.8 0.97334 0.97629 0.97014 0.97581 97117.21 111.297 111.859 110.862 111.765 201379.58
"3494" 20170523 0.74752 0.75072 0.74422 0.75015 119328.03 1.11822 1.12199 1.11685 1.12185 229263.07 1.29603 1.29988 1.2927 1.29725 140322.95 1.35136 1.35398 1.34054 1.3406 136768.61 0.97581 0.97762 0.97275 0.97275 96931.99 111.765 112.127 111.48 111.493 187022.19
"3495" 20170524 0.75015 0.75156 0.74505 0.74519 105867.12 1.12182 1.12503 1.11937 1.12102 196428.57 1.29726 1.30149 1.29316 1.29405 123356.53 1.34055 1.34932 1.33876 1.34846 136675.05 0.97273 0.97389 0.97001 0.97279 75170.01 111.493 111.951 111.482 111.834 164101.61
"3496" 20170525 0.74522 0.74611 0.74217 0.74454 98635.84 1.12101 1.12346 1.11605 1.11799 192234.75 1.29401 1.29468 1.27754 1.28032 141173.37 1.34838 1.34968 1.34328 1.34432 115467.17 0.97279 0.97609 0.96962 0.9739 87909.51 111.834 111.848 110.878 111.312 150308.73
"3497" 20170528 0.74379 0.74499 0.74267 0.74372 62860.54 1.11701 1.11898 1.11618 1.11624 110771.71 1.28008 1.28499 1.27974 1.28375 85624.56 1.34448 1.34672 1.34272 1.34482 58907.49 0.97432 0.97756 0.97312 0.97746 41624.32 111.205 111.469 111.166 111.246 90116.92
"3498" 20170529 0.74372 0.74694 0.74158 0.74638 87161.13 1.11623 1.12054 1.11094 1.11856 191153.83 1.28375 1.28882 1.2794 1.28569 124210.69 1.34482 1.3506 1.34469 1.34588 82238.06 0.97728 0.98076 0.97369 0.97456 87696.85 111.246 111.318 110.665 110.831 143098.92
"3499" 20170530 0.74643 0.74755 0.74244 0.74297 98435.7 1.11854 1.12521 1.11645 1.12431 187343.12 1.28569 1.29208 1.27692 1.28881 149298.73 1.34575 1.35229 1.34364 1.35001 103951.65 0.9745 0.97608 0.96694 0.96756 90017.19 110.831 111.226 110.484 110.779 160281.2
"3500" 20170531 0.74296 0.74543 0.73723 0.73725 100474.31 1.1243 1.12566 1.12021 1.12122 167623.92 1.28881 1.29157 1.28297 1.28792 130140.24 1.35004 1.35271 1.34716 1.35148 102342.53 0.96753 0.97193 0.96688 0.97123 81352.21 110.779 111.482 110.647 111.353 145282.27
"3501" 20170601 0.73723 0.7446 0.73717 0.74391 88297.23 1.12124 1.1285 1.12049 1.12825 163181.94 1.28792 1.29034 1.28457 1.28894 112862.18 1.35134 1.35471 1.34756 1.34813 103104.36 0.97123 0.97189 0.96213 0.96222 74858.95 111.355 111.711 110.331 110.37 147598.25
"3502" 20170604 0.74226 0.7498 0.74219 0.74845 72550.08 1.12703 1.12837 1.12342 1.12541 120962.47 1.2857 1.29407 1.2856 1.29039 98701.2 1.34896 1.3501 1.34586 1.34724 82601.78 0.96291 0.9664 0.96266 0.96483 57890.17 110.341 110.731 110.309 110.453 105471.4
"3503" 20170605 0.74846 0.75217 0.74567 0.75056 98484.46 1.12543 1.12842 1.12404 1.12771 165966.36 1.2903 1.29493 1.28718 1.29076 110740.88 1.34727 1.34864 1.34367 1.34521 97878.82 0.96486 0.96541 0.96133 0.9619 76618.85 110.453 110.527 109.227 109.411 157422.93
"3504" 20170606 0.75056 0.75664 0.74995 0.75488 97665.06 1.12771 1.12823 1.12039 1.12554 187782.99 1.29061 1.29687 1.28873 1.29591 123368.48 1.34514 1.35256 1.34262 1.35078 95751.63 0.9618 0.96771 0.96159 0.96445 91022.37 109.406 109.882 109.116 109.818 151422.03
"3505" 20170607 0.75465 0.75541 0.75243 0.75448 86561.47 1.12552 1.1269 1.11947 1.12122 193583.46 1.29591 1.29774 1.29079 1.29506 123291.51 1.35078 1.35217 1.3485 1.35047 99324.04 0.96437 0.96958 0.96354 0.96694 97024.28 109.812 110.384 109.38 109.971 157154.65
"3506" 20170608 0.75448 0.75448 0.75191 0.75271 88553.98 1.12123 1.12366 1.11663 1.11941 218531.94 1.29556 1.29563 1.26352 1.27365 218472.73 1.35047 1.35362 1.34224 1.34658 105012.41 0.96694 0.97275 0.96497 0.96885 100285.31 109.967 110.81 109.729 110.329 170106.39
"3507" 20170611 0.75297 0.75466 0.75214 0.75405 73402.84 1.12061 1.12321 1.11918 1.12029 162694.97 1.27133 1.27693 1.26385 1.26571 138134.21 1.34554 1.34701 1.33193 1.33241 101362.86 0.96788 0.96946 0.96696 0.96869 66845.32 110.298 110.439 109.633 109.937 141242.94
"3508" 20170612 0.75408 0.75646 0.75239 0.75369 83310.5 1.12033 1.12249 1.11852 1.12107 156711.96 1.26568 1.27565 1.26418 1.27517 126153.21 1.3324 1.33243 1.32114 1.32415 101154.67 0.96859 0.97005 0.96619 0.96883 63484.31 109.937 110.271 109.785 110.065 124386.82
"3509" 20170613 0.75369 0.76351 0.75322 0.75859 113072.53 1.12106 1.12958 1.1193 1.1217 220978.7 1.27522 1.28177 1.27233 1.27484 160979.15 1.32413 1.32713 1.31647 1.32457 138317.34 0.96883 0.97354 0.96404 0.97077 105635.7 110.057 110.342 108.814 109.559 179620.01
"3510" 20170614 0.75859 0.76313 0.7568 0.7578 108162.12 1.12173 1.12285 1.11321 1.1145 215508.49 1.27499 1.27953 1.26902 1.27543 147290.45 1.32454 1.33082 1.3225 1.32689 121455.09 0.97075 0.97703 0.97033 0.97514 89541.67 109.559 110.978 109.271 110.939 179032.25
"3511" 20170615 0.75776 0.76294 0.75759 0.76202 101435.3 1.1145 1.12016 1.11384 1.11968 183133.72 1.27543 1.28052 1.27505 1.27726 126007.81 1.32688 1.32731 1.32097 1.32099 95285.21 0.97518 0.97569 0.97265 0.9736 76438.63 110.939 111.417 110.646 110.857 164187.5
"3512" 20170618 0.76152 0.76289 0.75848 0.75964 86018.37 1.12053 1.12128 1.11431 1.11483 184147.96 1.27553 1.28144 1.27233 1.27359 129114.23 1.32098 1.32573 1.3191 1.32183 87841.96 0.97117 0.97591 0.96953 0.97545 71199.07 110.869 111.603 110.731 111.526 136792.06
"3513" 20170619 0.75964 0.76234 0.75702 0.75795 96236.73 1.1148 1.11648 1.11188 1.11336 226580.78 1.27359 1.27577 1.26029 1.2629 171380.36 1.32182 1.32851 1.32038 1.32663 92928.82 0.97538 0.97659 0.97253 0.97493 76449.42 111.526 111.787 111.308 111.461 155378.27
"3514" 20170620 0.75792 0.75854 0.75427 0.75498 101474.37 1.11335 1.1169 1.11272 1.1168 199229.7 1.26276 1.27098 1.2589 1.26705 137147.59 1.32664 1.33473 1.32626 1.33339 110726.9 0.97493 0.97534 0.97223 0.97241 69219.9 111.461 111.739 111.068 111.386 177747.7
"3515" 20170621 0.75495 0.75727 0.7535 0.75399 106984.61 1.11681 1.11779 1.11392 1.11516 196403.33 1.26704 1.26911 1.26541 1.26814 133089.05 1.33327 1.33377 1.32078 1.32326 104402.28 0.97226 0.97425 0.97119 0.97176 68684.36 111.386 111.446 110.95 111.32 173919.02
"3516" 20170622 0.75402 0.75826 0.75378 0.75656 93674.53 1.11511 1.12089 1.11452 1.11918 173203.06 1.26815 1.27444 1.26753 1.27159 120867.13 1.32326 1.33075 1.32101 1.32635 95060.76 0.97176 0.97229 0.96753 0.96914 65129.44 111.32 111.43 111.155 111.264 133662.22
"3517" 20170625 0.75637 0.75992 0.75625 0.75848 101011.22 1.11963 1.12198 1.11717 1.11815 181698.97 1.2733 1.27594 1.27061 1.27223 116295.58 1.32585 1.32701 1.3212 1.32419 88747.07 0.96798 0.97379 0.96798 0.97227 76907.66 111.103 111.945 111.103 111.851 134148.73
"3518" 20170626 0.75844 0.76242 0.75767 0.75823 113866.26 1.11822 1.13494 1.11788 1.13385 248870.18 1.2722 1.28608 1.2716 1.28138 143518.73 1.32417 1.32608 1.31474 1.31981 120570.21 0.97228 0.97326 0.95917 0.95996 102927.73 111.851 112.465 111.461 112.348 171882.61
"3519" 20170627 0.75826 0.76443 0.7577 0.76385 126662.07 1.13384 1.13906 1.12917 1.13775 259588.17 1.28137 1.2972 1.27936 1.2924 174963.58 1.31981 1.31981 1.30129 1.30375 142674.22 0.96006 0.9647 0.95789 0.95951 115218.94 112.348 112.415 111.83 112.283 197044.81
"3520" 20170628 0.76385 0.7686 0.76348 0.76827 111139.58 1.13775 1.14455 1.13744 1.14402 243525.83 1.2924 1.30152 1.29223 1.30038 154233.9 1.30375 1.30434 1.29861 1.29995 123962.2 0.95951 0.95987 0.95558 0.95584 104954.44 112.28 112.925 111.812 112.17 206018.08
"3521" 20170629 0.76827 0.7712 0.76669 0.7686 113308.57 1.144 1.14452 1.13921 1.14251 219235.16 1.30045 1.30298 1.29459 1.30183 147003.9 1.29997 1.30094 1.29464 1.29585 118799.99 0.95584 0.95979 0.95523 0.95759 96208.09 112.17 112.606 111.733 112.352 182071.74
"3522" 20170702 0.7682 0.76949 0.76443 0.76601 107616.52 1.14175 1.14266 1.1355 1.13641 171361.23 1.30039 1.30232 1.29317 1.29363 130108.7 1.29668 1.30111 1.2965 1.30061 79147.46 0.95766 0.96425 0.95752 0.96354 78434.59 112.058 113.471 112.058 113.376 137027.67
"3523" 20170703 0.76601 0.76825 0.7591 0.76005 104267.75 1.13638 1.13769 1.13359 1.13427 156516.95 1.29348 1.29587 1.29122 1.29162 148447.71 1.30061 1.30139 1.29123 1.29325 97583.93 0.96354 0.96593 0.96214 0.96485 64861.21 113.37 113.458 112.74 113.277 135809.76
"3524" 20170704 0.75996 0.76318 0.7571 0.76023 108518.21 1.13413 1.13685 1.13123 1.13513 208179.83 1.29163 1.29476 1.2893 1.29337 136509.19 1.29318 1.30142 1.29279 1.29564 134840.32 0.96485 0.96879 0.96306 0.96398 121915.93 113.274 113.686 112.825 113.255 162671.86
"3525" 20170705 0.76026 0.76144 0.75767 0.75831 107457.95 1.13512 1.14247 1.13299 1.14229 201796.18 1.29343 1.29834 1.29195 1.29712 133658.38 1.29564 1.2983 1.29231 1.29769 108642.92 0.96398 0.96597 0.96004 0.96004 96370.69 113.255 113.469 112.886 113.219 160964.28
"3526" 20170706 0.75831 0.7623 0.75719 0.76026 110003.6 1.14221 1.14398 1.13796 1.13996 202669.04 1.29697 1.29745 1.28666 1.28864 121610.2 1.29766 1.29935 1.28594 1.28744 113697.62 0.96018 0.96539 0.9593 0.96361 95918.17 113.219 114.179 113.105 113.894 159770.37
"3527" 20170709 0.75977 0.76144 0.75862 0.76041 86006.87 1.13966 1.1418 1.13817 1.13991 159092.62 1.28767 1.29079 1.28546 1.28799 96908.7 1.28796 1.29323 1.2871 1.2891 98371.83 0.96336 0.96748 0.96297 0.96565 68843.37 113.863 114.301 113.858 114.035 122813.92
"3528" 20170710 0.76037 0.76422 0.76027 0.76351 96734.15 1.13992 1.14797 1.13828 1.14674 188241.07 1.28795 1.29271 1.28308 1.28434 115151.24 1.28898 1.29433 1.28848 1.29143 94166.09 0.96564 0.9696 0.96242 0.96347 84199.72 114.028 114.494 113.718 113.931 207667.9
"3529" 20170711 0.7635 0.76849 0.7634 0.76771 119273.26 1.14674 1.14893 1.13916 1.14116 224399.23 1.28425 1.29073 1.28116 1.28821 147672.41 1.29143 1.29396 1.26801 1.27496 153663.96 0.96347 0.96616 0.96023 0.96511 111073.11 113.926 113.967 112.926 113.152 293014.57
"3530" 20170712 0.76771 0.77395 0.76737 0.77284 116627.92 1.14115 1.14558 1.13705 1.13973 208988.37 1.28823 1.29549 1.2879 1.29362 133013.4 1.27498 1.27706 1.27208 1.27212 124589.54 0.96512 0.96869 0.96152 0.96711 123580.53 113.153 113.527 112.86 113.276 165698.5
"3531" 20170713 0.77283 0.78338 0.77259 0.78273 113662.21 1.13973 1.14719 1.13914 1.14685 204864.5 1.29361 1.31135 1.29352 1.30973 133741.73 1.27209 1.27473 1.26436 1.26458 118248.62 0.96674 0.97003 0.96285 0.96326 120343.79 113.276 113.576 112.26 112.519 173289.96
"3532" 20170716 0.78258 0.78382 0.77919 0.77966 128989.52 1.147 1.1487 1.14348 1.1478 192010.03 1.30968 1.31128 1.30465 1.30532 128177.34 1.26447 1.2699 1.26271 1.26968 107860.6 0.96294 0.96583 0.95945 0.96227 92515.5 112.442 112.867 112.328 112.621 164759.58
"3533" 20170717 0.77967 0.79426 0.77861 0.79155 158076.39 1.14783 1.15831 1.14714 1.15538 248509.11 1.30509 1.31253 1.30049 1.30378 151642.02 1.26966 1.2701 1.25808 1.2627 126838.56 0.9624 0.96342 0.95235 0.95479 128839.87 112.623 112.686 111.686 112.061 185687.31
"3534" 20170718 0.79155 0.79587 0.79088 0.7952 121734.86 1.15537 1.15561 1.15099 1.15142 201411.53 1.30379 1.30527 1.30106 1.30203 129719.9 1.26265 1.26526 1.25781 1.26047 98061.01 0.95482 0.95605 0.95287 0.95552 105215.87 112.064 112.231 111.554 111.968 200185.55
"3535" 20170719 0.7952 0.79883 0.78971 0.79572 153169.58 1.15144 1.1658 1.14792 1.16304 273654.99 1.3021 1.30323 1.29329 1.29738 156229.85 1.26048 1.26403 1.25404 1.25884 126476.17 0.95555 0.96209 0.94934 0.95118 150388.5 111.968 112.418 111.477 111.887 200089.59
"3536" 20170720 0.79572 0.79591 0.78748 0.79123 131345.13 1.16286 1.16828 1.1619 1.16622 235835.17 1.29737 1.30195 1.29531 1.29931 125479.94 1.25884 1.26088 1.25219 1.25358 122182.7 0.95118 0.95225 0.94381 0.94536 149970.83 111.888 112.077 111.012 111.121 162322.57
"3537" 20170723 0.79034 0.79672 0.79032 0.79232 114804.62 1.16635 1.16842 1.16259 1.16413 201706.61 1.29878 1.30577 1.29873 1.30278 116379.04 1.25336 1.2552 1.24834 1.25076 112134.92 0.94457 0.94751 0.94452 0.94606 109828.64 111.101 111.317 110.622 111.086 154505.41
"3538" 20170724 0.79232 0.79702 0.79022 0.79365 115848.46 1.16407 1.17121 1.16308 1.16467 224999.07 1.3028 1.30837 1.30074 1.30231 123948.74 1.25069 1.25325 1.24809 1.25091 115686.44 0.94605 0.95252 0.94552 0.95243 129080.99 111.086 111.958 110.828 111.885 181887.29
"3539" 20170725 0.79362 0.80133 0.78776 0.80029 152795.34 1.16464 1.17399 1.16125 1.17332 251952.48 1.30232 1.31233 1.29996 1.31212 149029.5 1.25086 1.25437 1.24136 1.24439 142273.47 0.95243 0.95949 0.94984 0.95067 161958.95 111.879 112.199 111.06 111.166 194897.27
"3540" 20170726 0.80031 0.80653 0.79561 0.79649 151646.65 1.1733 1.17767 1.16501 1.16753 268704.7 1.31212 1.31585 1.30506 1.30649 155683.09 1.24439 1.25759 1.2414 1.25524 134133.71 0.95067 0.96618 0.94897 0.96477 162092.11 111.166 111.711 110.781 111.227 244356.75
"3541" 20170727 0.79646 0.80072 0.79366 0.79834 139023.66 1.16752 1.17639 1.16711 1.17478 249151.51 1.30642 1.31517 1.30618 1.31335 136115.64 1.25524 1.25673 1.24191 1.24313 134639.14 0.96471 0.97264 0.96334 0.96834 171479.89 111.228 111.329 110.548 110.69 192626.99
"3542" 20170730 0.79813 0.80036 0.79558 0.80013 119936.28 1.17456 1.18454 1.17231 1.18414 233045.32 1.31227 1.32236 1.3097 1.32134 127628.46 1.24394 1.25289 1.24269 1.24785 128338.07 0.96833 0.97124 0.96364 0.96632 123046.26 110.629 110.774 110.215 110.253 161784.36
"3543" 20170731 0.80015 0.80423 0.79605 0.7968 124040.88 1.18414 1.18443 1.17852 1.18014 233868.92 1.32141 1.32442 1.31903 1.32017 128182.86 1.24786 1.25538 1.24504 1.25375 127855.51 0.96629 0.9683 0.96309 0.96559 115677 110.246 110.588 109.919 110.351 205652.81
"3544" 20170801 0.7968 0.79926 0.79411 0.79648 106590.2 1.18014 1.191 1.17937 1.18555 236360.22 1.32017 1.32504 1.31908 1.3222 111144.72 1.25376 1.25924 1.25321 1.25695 129566.63 0.96553 0.9713 0.96477 0.97081 136703.1 110.356 110.984 110.283 110.725 207902.58
"3545" 20170802 0.79646 0.79687 0.7914 0.79473 121197.31 1.18555 1.1893 1.18305 1.1869 221044.27 1.3222 1.32679 1.31123 1.31368 129644.44 1.25694 1.26181 1.25525 1.25834 119603.19 0.9706 0.97167 0.96716 0.96846 112790.64 110.723 110.826 109.855 110.039 175736.34
"3546" 20170803 0.7947 0.79794 0.78911 0.79261 125184.54 1.18688 1.18891 1.17281 1.1773 229173.47 1.31367 1.3164 1.30238 1.30366 114791.24 1.25833 1.26675 1.25559 1.2649 112760.57 0.9684 0.97639 0.96712 0.97267 103344.23 110.039 111.048 109.845 110.662 172729.93
"3547" 20170806 0.79182 0.79484 0.78988 0.79106 90035.91 1.17734 1.1814 1.17706 1.17951 182286.74 1.30354 1.30589 1.30138 1.30336 94039.25 1.26518 1.27145 1.26292 1.26765 94955.32 0.97256 0.97461 0.97109 0.97271 77982.49 110.707 110.919 110.645 110.743 144441.14
"3548" 20170807 0.79106 0.79425 0.78869 0.79112 100444.24 1.17952 1.18238 1.17151 1.17509 206148.8 1.30335 1.30535 1.29523 1.29907 101956.97 1.26766 1.27053 1.26507 1.26656 110134.87 0.97271 0.97728 0.97095 0.97397 86416.73 110.743 110.829 110.248 110.312 134134.36
"3549" 20170808 0.79121 0.79144 0.7855 0.78864 113642.32 1.17509 1.17639 1.16891 1.17586 278939.05 1.29907 1.30282 1.2968 1.30033 120160.98 1.2666 1.27212 1.2663 1.2696 179511.17 0.97397 0.97445 0.96119 0.96344 109791.76 110.317 110.361 109.559 110.054 407434.05
"3550" 20170809 0.78864 0.79102 0.78662 0.7874 100466.08 1.17583 1.17851 1.17041 1.17714 222504.47 1.30033 1.30152 1.29513 1.29757 117026.91 1.26958 1.27449 1.26727 1.27439 123607.63 0.96346 0.96748 0.96184 0.96248 96085.2 110.053 110.179 109.147 109.188 175016.68
"3551" 20170810 0.78742 0.79091 0.78387 0.78911 123820.67 1.17715 1.18472 1.17485 1.18199 225617.39 1.29757 1.30313 1.29393 1.30078 114995.98 1.27432 1.27527 1.26527 1.26763 143384.59 0.96242 0.9638 0.95831 0.96134 106795.14 109.188 109.401 108.729 109.168 184948.04
"3552" 20170813 0.78908 0.79188 0.78446 0.78507 119988.96 1.182 1.18382 1.17699 1.17786 202475.22 1.29801 1.30217 1.29563 1.29635 109616.05 1.26658 1.27305 1.26642 1.27216 130658.61 0.96177 0.97323 0.96145 0.9718 92588.73 109.155 109.801 109.049 109.621 159454.47
"3553" 20170814 0.78505 0.78763 0.78075 0.78196 123134.27 1.17786 1.17928 1.16872 1.17344 217747.86 1.29634 1.297 1.2846 1.2868 128165.91 1.27206 1.2778 1.27181 1.27556 132054.86 0.9718 0.97583 0.97018 0.97243 101769.78 109.621 110.848 109.607 110.666 170274.1
"3554" 20170815 0.78198 0.79336 0.78163 0.79237 124913.19 1.17344 1.17786 1.16816 1.17665 252191.71 1.2868 1.2903 1.28413 1.28896 126877.73 1.27555 1.27698 1.26132 1.26158 125319.47 0.97225 0.97653 0.9648 0.96571 112977.75 110.666 110.948 110.029 110.188 150569.86
"3555" 20170816 0.79231 0.79625 0.78798 0.78826 131695.67 1.17665 1.17899 1.16622 1.17226 246032.71 1.28894 1.29088 1.28525 1.28648 142284.19 1.26158 1.26834 1.25882 1.26811 125788.02 0.96555 0.96982 0.9605 0.96286 116043.79 110.186 110.369 109.445 109.56 215542.21
"3556" 20170817 0.78825 0.79439 0.78691 0.79285 123071.81 1.17226 1.17743 1.17083 1.17591 237846.34 1.28645 1.29162 1.28313 1.28723 126808.73 1.26811 1.26908 1.25568 1.2585 136079.08 0.96276 0.96695 0.9586 0.9648 109375.26 109.56 109.599 108.602 109.183 213094.07
"3557" 20170820 0.79263 0.79503 0.79107 0.79382 98607.02 1.17578 1.1828 1.17311 1.18145 177731.3 1.28563 1.29163 1.28501 1.28978 103651.43 1.25603 1.26069 1.25535 1.25576 116720.01 0.96406 0.96851 0.96002 0.96176 87200.88 109.343 109.423 108.637 108.967 158519.19
"3558" 20170821 0.79375 0.79504 0.78974 0.79087 97583.63 1.18147 1.18241 1.17451 1.17612 196261.66 1.28978 1.29085 1.28107 1.28225 104748.85 1.25579 1.25949 1.25258 1.25606 115785.47 0.96175 0.96883 0.9613 0.96805 81782.6 108.967 109.654 108.854 109.552 137066.19
"3559" 20170822 0.79088 0.79178 0.78819 0.79024 119427.46 1.17611 1.18232 1.17403 1.18066 196662.18 1.28224 1.28334 1.27795 1.27973 120271.82 1.25596 1.25982 1.25406 1.25508 130713.26 0.96805 0.96984 0.96412 0.96521 97873.66 109.55 109.824 108.92 109.039 163568.77
"3560" 20170823 0.79024 0.79156 0.78664 0.79001 144230.8 1.18065 1.18178 1.17841 1.1799 221579.17 1.27974 1.28367 1.27738 1.27993 121222.97 1.25518 1.25608 1.25144 1.25169 136793.66 0.96521 0.9668 0.96197 0.96519 88634.54 109.04 109.605 108.847 109.553 166313.28
"3561" 20170824 0.79001 0.79539 0.78849 0.79296 137311.51 1.1799 1.19414 1.17733 1.19219 238328.42 1.27989 1.28887 1.27941 1.28761 142801.47 1.25178 1.25394 1.24656 1.24797 149648.22 0.96525 0.96621 0.95504 0.95645 126552.39 109.553 109.842 109.113 109.337 181876.55
"3562" 20170827 0.79222 0.79727 0.79222 0.7962 103396.15 1.19431 1.19836 1.19168 1.19784 199006.35 1.29246 1.29427 1.28734 1.29306 112100.97 1.24744 1.25096 1.24438 1.25071 112855.63 0.95403 0.9578 0.95264 0.9552 101415.38 109.163 109.413 109.025 109.241 120902.15
"3563" 20170828 0.79618 0.79826 0.79051 0.79485 159591.13 1.19786 1.20701 1.19465 1.19717 288901.73 1.29309 1.29783 1.29146 1.29172 150540.58 1.25071 1.255 1.24411 1.25111 152205.4 0.95511 0.95602 0.94279 0.95557 148425.56 109.231 109.899 108.266 109.692 254219.59
"3564" 20170829 0.79485 0.79955 0.78899 0.7903 146261.57 1.19717 1.19843 1.18804 1.18832 248066.44 1.29171 1.29379 1.28785 1.29239 129930.21 1.25107 1.26367 1.25006 1.26205 139083.46 0.95553 0.96453 0.95381 0.96336 132138.83 109.692 110.439 109.541 110.236 190402.68
"3565" 20170830 0.7903 0.79497 0.7871 0.79459 157097.51 1.18833 1.19126 1.18231 1.19093 252407.727 1.29232 1.29349 1.28526 1.29286 139620.47 1.262 1.26628 1.24759 1.24806 163148.8 0.96339 0.96793 0.95821 0.9586 134986.68 110.233 110.67 109.879 109.965 188623.72
"3566" 20170831 0.79463 0.79945 0.79212 0.79681 155896.25 1.1909 1.19798 1.18499 1.18597 238704.54 1.29286 1.29951 1.29051 1.29507 138095.55 1.24799 1.24916 1.23399 1.23942 152295.2 0.95852 0.96522 0.95459 0.96436 131434.95 109.966 110.488 109.563 110.239 181320.53
"3567" 20170903 0.7947 0.79724 0.79414 0.79415 119684.26 1.18815 1.19218 1.18738 1.18965 185648.49 1.29602 1.29662 1.29125 1.29298 110760.75 1.24179 1.24263 1.23749 1.24146 109639.1 0.9596 0.96175 0.95517 0.95742 106918.07 109.506 109.934 109.383 109.714 116924.98
